LA,URN,LONDON/NON-LONDON,MEDIAN,PUPILS,FSM,FSMBAND,GRANTFUNDING,SELFGENERATEDINCOME,TOTALINCOME,TEACHINGSTAFF,SUPPLYTEACHERS,EDUCATIONSUPPORTSTAFF,PREMISES,BACKOFFICE,CATERING,OTHERSTAFF,ENERGY,LEARNINGRESOURCES,ICT,BOUGHTINPROFESSIONALSERVICES,OTHER,TOTALEXPENDITURE,T1314CAT1,T1314CAT2,T1314CAT3,T1314CAT4,T1314CAT5,T1314CAT1LA,T1314CAT2LA,T1314CAT3LA,T1314CAT4LA,T1314CAT5LA,T1415CAT1,T1415CAT2,T1415CAT3,T1415CAT4,T1415CAT5,T1415CAT1LA,T1415CAT2LA,T1415CAT3LA,T1415CAT4LA,T1415CAT5LA,T1516CAT1,T1516CAT2,T1516CAT3,T1516CAT4,T1516CAT5,T1516CAT1LA,T1516CAT2LA,T1516CAT3LA,T1516CAT4LA,T1516CAT5LA,T1617CAT1,T1617CAT2,T1617CAT3,T1617CAT4,T1617CAT5,T1617CAT1LA,T1617CAT2LA,T1617CAT3LA,T1617CAT4LA,T1617CAT5LA,T1718CAT1,T1718CAT2,T1718CAT3,T1718CAT4,T1718CAT5,T1718CAT1LA,T1718CAT2LA,T1718CAT3LA,T1718CAT4LA,T1718CAT5LA,DCAT1,DCAT2,DCAT3,DCAT4,DCAT5,PGRANTFUNDING,PSELFGENERATEDINCOME,PTEACHINGSTAFF,PSUPPLYTEACHERS,PEDUCATIONSUPPORTSTAFF,PPREMISES,PBACKOFFICE,PCATERING,POTHERSTAFF,PENERGY,PLEARNINGRESOURCES,PICT,PBOUGHTINPROFESSIONALSERVICES,POTHER,PT1314CAT1,PT1314CAT2,PT1314CAT3,PT1314CAT4,PT1314CAT5,PT1314CAT1LA,PT1314CAT2LA,PT1314CAT3LA,PT1314CAT4LA,PT1314CAT5LA,PT1415CAT1,PT1415CAT2,PT1415CAT3,PT1415CAT4,PT1415CAT5,PT1415CAT1LA,PT1415CAT2LA,PT1415CAT3LA,PT1415CAT4LA,PT1415CAT5LA,PT1516CAT1,PT1516CAT2,PT1516CAT3,PT1516CAT4,PT1516CAT5,PT1516CAT1LA,PT1516CAT2LA,PT1516CAT3LA,PT1516CAT4LA,PT1516CAT5LA,PT1617CAT1,PT1617CAT2,PT1617CAT3,PT1617CAT4,PT1617CAT5,PT1617CAT1LA,PT1617CAT2LA,PT1617CAT3LA,PT1617CAT4LA,PT1617CAT5LA,PT1718CAT1,PT1718CAT2,PT1718CAT3,PT1718CAT4,PT1718CAT5,PT1718CAT1LA,PT1718CAT2LA,PT1718CAT3LA,PT1718CAT4LA,PT1718CAT5LA,PDCAT1,PDCAT2,PDCAT3,PDCAT4,PDCAT5
811,117864,Non-London,Primary,204,8.3,Low,"4,396",97,"4,493","2,235",51,852,235,325,147,144,44,150,35,71,124,"4,413","2,707",78,365,49,"4,100","2,773",119,321,71,"4,137","2,933",73,311,43,"4,318","2,853",122,253,72,"4,421","3,097",41,291,46,"4,435","2,911",105,337,67,"4,493","3,267",48,318,13,"4,506","2,976",114,"4,444",902,13,"3,087",51,325,44,"4,413","3,054",115,108,852,44,380,-27,-40,-5,313,98%,2%,51%,1%,19%,5%,7%,3%,3%,1%,3%,1%,2%,3%,66%,2%,9%,1%,100%,NA,NA,NA,NA,NA,68%,2%,7%,1%,100%,NA,NA,NA,NA,NA,70%,1%,3%,4%,100%,NA,NA,NA,NA,NA,73%,1%,7%,0%,100%,NA,NA,NA,NA,NA,70%,1%,7%,1%,100%,NA,NA,NA,NA,NA,4%,-1%,-2%,0%,0%
811,117866,Non-London,Primary,267,4.5,Low,"3,699",130,"3,829","2,074",110,676,227,234,152,143,41,116,36,69,119,"3,995","2,435",85,206,41,"3,484","2,773",119,321,71,"4,137","2,458",65,224,34,"3,612","2,853",122,253,72,"4,421","2,526",80,226,40,"3,709","2,911",105,337,67,"4,493","2,760",104,257,38,"4,215","2,976",114,"3,949",645,38,"2,750",110,234,41,"3,995","3,054",115,241,676,41,315,25,28,0,511,97%,3%,52%,3%,17%,6%,6%,4%,4%,1%,3%,1%,2%,3%,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,68%,2%,4%,4%,100%,NA,NA,NA,NA,NA,65%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,3%,6%,1%,100%,NA,NA,NA,NA,NA,-1%,1%,0%,0%,0%
811,117867,Non-London,Primary,114,17.4,Low,"5,294",166,"5,460","2,092",235,"1,214",421,481,181,127,77,141,147,544,131,"5,791","2,799",67,417,75,"4,438","2,773",119,321,71,"4,137","3,132",131,472,55,"5,002","2,853",122,253,72,"4,421","3,198",20,432,70,"4,846","2,911",105,337,67,"4,493","3,070",72,400,44,"4,800","2,976",114,"5,134","1,130",44,"3,306",235,481,77,"5,791","3,054",115,182,"1,214",77,507,168,64,2,"1,353",97%,3%,36%,4%,21%,7%,8%,3%,2%,1%,2%,3%,9%,2%,63%,2%,9%,2%,100%,NA,NA,NA,NA,NA,63%,3%,9%,1%,100%,NA,NA,NA,NA,NA,66%,0%,4%,4%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,57%,4%,8%,1%,100%,NA,NA,NA,NA,NA,-6%,2%,-1%,-1%,0%
811,117868,Non-London,Primary,396,4,Low,"3,594",341,"3,936","1,838",117,930,183,269,133,145,46,101,16,37,122,"3,938","2,269",128,279,41,"3,459","2,773",119,321,71,"4,137","2,402",181,288,56,"3,884","2,853",122,253,72,"4,421","2,543",188,288,35,"3,954","2,911",105,337,67,"4,493","2,744",208,308,40,"4,309","2,976",114,"4,215",978,40,"2,768",117,269,46,"3,938","3,054",115,308,930,46,499,-11,-10,5,479,91%,9%,47%,3%,24%,5%,7%,3%,4%,1%,3%,0%,1%,3%,66%,4%,8%,1%,100%,NA,NA,NA,NA,NA,62%,5%,7%,1%,100%,NA,NA,NA,NA,NA,64%,5%,3%,4%,100%,NA,NA,NA,NA,NA,64%,5%,7%,1%,100%,NA,NA,NA,NA,NA,70%,3%,7%,1%,100%,NA,NA,NA,NA,NA,4%,-1%,-1%,0%,0%
811,117872,Non-London,Primary,143,5.6,Low,"4,393",165,"4,558","2,257",234,484,256,313,212,217,117,179,109,93,117,"4,588","2,947",118,239,94,"4,075","2,773",119,321,71,"4,137","2,956",180,254,83,"4,379","2,853",122,253,72,"4,421","3,043",135,208,83,"4,443","2,911",105,337,67,"4,493","2,903",108,277,59,"4,513","2,976",114,"4,532",609,59,"2,741",234,313,117,"4,588","3,054",115,129,484,117,-206,116,74,23,513,96%,4%,49%,5%,11%,6%,7%,5%,5%,3%,4%,2%,2%,3%,72%,3%,6%,2%,100%,NA,NA,NA,NA,NA,68%,4%,6%,2%,100%,NA,NA,NA,NA,NA,68%,3%,4%,2%,100%,NA,NA,NA,NA,NA,64%,2%,6%,1%,100%,NA,NA,NA,NA,NA,60%,5%,7%,3%,100%,NA,NA,NA,NA,NA,-12%,2%,1%,1%,0%
811,117873,Non-London,Primary,160,4.7,Low,"4,035",365,"4,401","1,940",315,771,275,297,171,254,77,212,81,95,89,"4,576","2,740",195,296,109,"4,311","2,773",119,321,71,"4,137","2,833",135,365,90,"4,479","2,853",122,253,72,"4,421","2,761",206,329,76,"4,499","2,911",105,337,67,"4,493","2,761",420,348,78,"4,766","2,976",114,"4,374",895,78,"2,711",315,297,77,"4,576","3,054",115,268,771,77,-29,120,1,-32,265,92%,8%,42%,7%,17%,6%,6%,4%,6%,2%,5%,2%,2%,2%,64%,5%,7%,3%,100%,NA,NA,NA,NA,NA,63%,3%,8%,2%,100%,NA,NA,NA,NA,NA,61%,5%,4%,4%,100%,NA,NA,NA,NA,NA,58%,9%,7%,2%,100%,NA,NA,NA,NA,NA,59%,7%,6%,2%,100%,NA,NA,NA,NA,NA,-5%,2%,-1%,-1%,0%
811,117875,Non-London,Primary,217,14.4,Low,"4,662",194,"4,855","2,073",116,971,282,486,251,191,81,212,84,99,101,"4,946","2,614",119,375,77,"3,962","2,773",119,321,71,"4,137","2,778",93,391,75,"4,130","2,853",122,253,72,"4,421","2,866",119,391,61,"4,576","3,181",132,369,69,"4,930","2,408",119,340,59,"3,951","3,176",126,"4,197",772,59,"3,044",116,486,81,"4,946","3,054",115,283,971,81,430,-3,111,4,984,96%,4%,42%,2%,20%,6%,10%,5%,4%,2%,4%,2%,2%,2%,66%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,9%,2%,100%,NA,NA,NA,NA,NA,63%,3%,7%,3%,100%,NA,NA,NA,NA,NA,61%,3%,9%,1%,100%,NA,NA,NA,NA,NA,62%,2%,10%,2%,100%,NA,NA,NA,NA,NA,-4%,-1%,1%,0%,0%
811,117878,Non-London,Primary,146,3.4,Low,"4,570",35,"4,605","2,149",85,776,215,316,173,115,74,96,31,83,112,"4,224","2,626",164,297,97,"3,982","2,773",119,321,71,"4,137","2,614",134,284,82,"3,939","2,853",122,253,72,"4,421","2,585",259,296,59,"4,166","2,911",105,337,67,"4,493","2,875",214,309,67,"4,514","2,976",114,"4,426",743,67,"2,924",85,316,74,"4,224","3,054",115,40,776,74,298,-79,19,-23,242,99%,1%,51%,2%,18%,5%,7%,4%,3%,2%,2%,1%,2%,3%,66%,4%,7%,2%,100%,NA,NA,NA,NA,NA,66%,3%,7%,2%,100%,NA,NA,NA,NA,NA,62%,6%,4%,3%,100%,NA,NA,NA,NA,NA,64%,5%,7%,1%,100%,NA,NA,NA,NA,NA,69%,2%,7%,2%,100%,NA,NA,NA,NA,NA,3%,-2%,0%,0%,0%
811,117881,Non-London,Primary,511,2.7,Low,"3,505",240,"3,745","1,960",101,551,166,232,122,111,42,198,103,98,79,"3,765","2,452",77,169,56,"3,358","2,773",119,321,71,"4,137","2,522",70,186,47,"3,463","2,853",122,253,72,"4,421","2,552",62,206,42,"3,633","2,911",105,337,67,"4,493","2,585",97,209,23,"3,685","2,976",114,"3,679",670,23,"2,511",101,232,42,"3,765","3,054",115,153,551,42,59,24,63,-14,407,94%,6%,52%,3%,15%,4%,6%,3%,3%,1%,5%,3%,3%,2%,73%,2%,5%,2%,100%,NA,NA,NA,NA,NA,73%,2%,5%,1%,100%,NA,NA,NA,NA,NA,70%,2%,3%,4%,100%,NA,NA,NA,NA,NA,70%,3%,6%,1%,100%,NA,NA,NA,NA,NA,67%,3%,6%,1%,100%,NA,NA,NA,NA,NA,-6%,1%,1%,-1%,0%
811,117882,Non-London,Primary,50,30.8,Medium,"8,348",394,"8,742","3,536",386,"1,518",483,727,696,215,192,363,100,211,140,"8,567","4,288",265,524,124,"6,518","3,225",132,326,70,"4,746","4,643",258,548,133,"7,141","3,162",113,289,77,"4,729","4,487",184,442,114,"6,856","3,181",132,369,69,"4,930","4,288",112,455,94,"6,441","3,176",126,"6,577","1,038",94,SUPP,386,727,192,"8,567","3,252",173,371,"1,518",192,SUPP,121,203,68,"2,049",95%,5%,41%,5%,18%,6%,8%,8%,3%,2%,4%,1%,2%,2%,SUPP,4%,8%,2%,100%,NA,NA,NA,NA,NA,65%,4%,8%,2%,100%,NA,NA,NA,NA,NA,66%,3%,7%,2%,100%,NA,NA,NA,NA,NA,67%,2%,7%,1%,100%,NA,NA,NA,NA,NA,SUPP,5%,8%,2%,100%,NA,NA,NA,NA,NA,SUPP,1%,0%,0%,0%
811,117883,Non-London,Primary,413,5.1,Low,"3,744",72,"3,816","1,835",115,568,200,259,140,114,55,116,82,105,148,"3,739","2,235",72,178,57,"3,298","2,773",119,321,71,"4,137","2,162",110,190,52,"3,538","2,853",122,253,72,"4,421","2,238",89,193,44,"3,416","2,911",105,337,67,"4,493","2,320",135,227,31,"3,603","2,976",114,"3,812",574,31,"2,404",115,259,55,"3,739","3,054",115,58,568,55,169,43,81,-2,441,98%,2%,49%,3%,15%,5%,7%,4%,3%,1%,3%,2%,3%,4%,68%,2%,5%,2%,100%,NA,NA,NA,NA,NA,61%,3%,5%,1%,100%,NA,NA,NA,NA,NA,66%,3%,3%,3%,100%,NA,NA,NA,NA,NA,64%,4%,6%,1%,100%,NA,NA,NA,NA,NA,64%,3%,7%,1%,100%,NA,NA,NA,NA,NA,-4%,1%,2%,-1%,0%
811,117885,Non-London,Primary,207,9.2,Low,"4,389",191,"4,580","2,152",143,926,239,326,172,238,46,98,30,86,87,"4,546","2,533",208,272,54,"3,884","2,773",119,321,71,"4,137","2,568",157,278,53,"3,890","2,853",122,253,72,"4,421","2,764",128,295,44,"4,115","2,911",105,337,67,"4,493","2,962",176,315,49,"4,657","2,976",114,"4,584",888,49,"3,079",143,326,46,"4,546","3,054",115,193,926,46,546,-65,54,-8,662,96%,4%,47%,3%,20%,5%,7%,4%,5%,1%,2%,1%,2%,2%,65%,5%,7%,1%,100%,NA,NA,NA,NA,NA,66%,4%,7%,1%,100%,NA,NA,NA,NA,NA,67%,3%,3%,3%,100%,NA,NA,NA,NA,NA,64%,4%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,7%,1%,100%,NA,NA,NA,NA,NA,3%,-2%,0%,0%,0%
811,117886,Non-London,Primary,425,14.1,Low,"4,290",122,"4,412","1,835",23,921,2,961,1,234,0,158,67,62,135,"4,400","2,452",26,752,0,"3,781","2,773",119,321,71,"4,137","2,608",25,883,0,"4,168","2,853",122,253,72,"4,421","2,713",18,916,0,"4,233","2,911",105,337,67,"4,493","2,785",46,947,0,"4,394","2,976",114,"4,372",947,0,"2,756",23,961,0,"4,400","3,054",115,111,921,0,304,-3,209,0,619,97%,3%,42%,1%,21%,0%,22%,0%,5%,0%,4%,2%,1%,3%,65%,1%,20%,0%,100%,NA,NA,NA,NA,NA,63%,1%,21%,0%,100%,NA,NA,NA,NA,NA,64%,0%,0%,3%,100%,NA,NA,NA,NA,NA,63%,1%,22%,0%,100%,NA,NA,NA,NA,NA,63%,1%,22%,0%,100%,NA,NA,NA,NA,NA,-2%,0%,2%,0%,0%
811,117888,Non-London,Primary,390,5.4,Low,"3,905",113,"4,018","2,112",67,850,183,246,105,90,38,126,39,73,98,"4,028","2,484",-19,240,35,"3,339","2,773",119,321,71,"4,137","2,554",104,277,37,"3,644","2,853",122,253,72,"4,421","2,686",63,255,33,"3,681","2,911",105,337,67,"4,493","2,917",69,245,23,"4,004","2,976",114,"3,930",810,23,"2,962",67,246,38,"4,028","3,054",115,107,850,38,478,86,6,3,689,97%,3%,52%,2%,21%,5%,6%,3%,2%,1%,3%,1%,2%,2%,74%,-1%,7%,1%,100%,NA,NA,NA,NA,NA,70%,3%,8%,1%,100%,NA,NA,NA,NA,NA,73%,2%,2%,3%,100%,NA,NA,NA,NA,NA,73%,2%,6%,1%,100%,NA,NA,NA,NA,NA,74%,2%,6%,1%,100%,NA,NA,NA,NA,NA,0%,3%,-1%,0%,0%
811,117889,Non-London,Primary,423,2.8,Low,"3,637",944,"4,581","2,394",74,864,221,313,120,170,55,198,16,96,118,"4,637","2,608",125,273,51,"4,014","2,773",119,321,71,"4,137","2,665",126,278,51,"3,907","2,853",122,253,72,"4,421","2,786",127,284,44,"4,085","2,911",105,337,67,"4,493","3,009",80,304,36,"4,297","2,976",114,"4,367",817,36,"3,257",74,313,55,"4,637","3,054",115,776,864,55,649,-51,40,4,623,79%,21%,52%,2%,19%,5%,7%,3%,4%,1%,4%,0%,2%,3%,65%,3%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,7%,1%,100%,NA,NA,NA,NA,NA,68%,3%,2%,5%,100%,NA,NA,NA,NA,NA,70%,2%,7%,1%,100%,NA,NA,NA,NA,NA,70%,2%,7%,1%,100%,NA,NA,NA,NA,NA,5%,-1%,0%,0%,0%
811,117891,Non-London,Primary,337,2,Low,"3,619",385,"4,004","1,653",150,652,346,313,110,174,49,248,83,46,123,"3,947","2,245",141,249,43,"3,546","2,773",119,321,71,"4,137","2,334",253,302,52,"4,063","2,853",122,253,72,"4,421","2,401",130,364,46,"4,071","2,911",105,337,67,"4,493","2,581",74,347,34,"4,196","2,976",114,"4,138",645,34,"2,305",150,313,49,"3,947","3,054",115,307,652,49,60,9,64,6,401,90%,10%,42%,4%,17%,9%,8%,3%,4%,1%,6%,2%,1%,3%,63%,4%,7%,1%,100%,NA,NA,NA,NA,NA,57%,6%,7%,1%,100%,NA,NA,NA,NA,NA,59%,3%,3%,4%,100%,NA,NA,NA,NA,NA,62%,2%,8%,1%,100%,NA,NA,NA,NA,NA,58%,4%,8%,1%,100%,NA,NA,NA,NA,NA,-5%,0%,1%,0%,0%
811,117892,Non-London,Primary,98,6.1,Low,"5,584",271,"5,854","1,795",470,"1,238",295,568,315,124,139,192,84,180,221,"5,619","2,957",195,453,94,"4,786","2,773",119,321,71,"4,137",SUPP,-59,456,89,"4,531","2,853",122,253,72,"4,421",SUPP,96,470,86,"4,946","2,911",105,337,67,"4,493","2,928",423,487,50,"5,120","2,976",114,"4,932",940,50,"3,033",470,568,139,"5,619","3,054",115,110,"1,238",139,76,275,115,45,833,95%,5%,32%,8%,22%,5%,10%,6%,2%,2%,3%,1%,3%,4%,62%,4%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,-1%,10%,2%,100%,NA,NA,NA,NA,NA,58%,2%,5%,4%,100%,NA,NA,NA,NA,NA,57%,8%,10%,1%,100%,NA,NA,NA,NA,NA,54%,8%,10%,2%,100%,NA,NA,NA,NA,NA,-8%,4%,1%,0%,0%
811,117893,Non-London,Primary,52,11.1,Low,"6,425",118,"6,543","3,325",303,958,426,753,186,247,128,287,182,88,174,"7,057","3,861",161,472,115,"5,504","2,773",119,321,71,"4,137","3,716",143,506,106,"5,539","2,853",122,253,72,"4,421","4,705",131,663,123,"6,965","2,911",105,337,67,"4,493","3,687",292,747,90,"6,287","2,976",114,"6,424",851,90,"4,283",303,753,128,"7,057","3,054",115,168,958,128,422,142,281,13,"1,553",98%,2%,47%,4%,14%,6%,11%,3%,3%,2%,4%,3%,1%,2%,SUPP,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,3%,9%,2%,100%,NA,NA,NA,NA,NA,67%,2%,2%,3%,100%,NA,NA,NA,NA,NA,59%,5%,12%,1%,100%,NA,NA,NA,NA,NA,61%,4%,11%,2%,100%,NA,NA,NA,NA,NA,NA,1%,2%,0%,0%
811,117894,Non-London,Primary,337,6.5,Low,"3,741",304,"4,046","2,137",47,808,168,230,180,114,42,138,42,52,89,"4,047","2,513",56,181,45,"3,398","2,773",119,321,71,"4,137","2,660",48,213,37,"3,718","2,853",122,253,72,"4,421","2,821",83,225,51,"3,969","2,911",105,337,67,"4,493","2,834",72,210,36,"3,921","2,976",114,"3,987",819,36,"2,945",47,230,42,"4,047","3,054",115,271,808,42,432,-9,49,-3,649,92%,8%,53%,1%,20%,4%,6%,4%,3%,1%,3%,1%,1%,2%,74%,2%,5%,1%,100%,NA,NA,NA,NA,NA,72%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,2%,4%,4%,100%,NA,NA,NA,NA,NA,72%,2%,5%,1%,100%,NA,NA,NA,NA,NA,73%,1%,6%,1%,100%,NA,NA,NA,NA,NA,-1%,-1%,1%,0%,0%
811,117909,Non-London,Primary,237,44.2,High,"5,863",27,"5,891","2,190",58,"1,748",4,"1,042",-3,104,0,250,78,146,120,"5,737","3,960",92,882,0,"6,021","3,522",95,843,0,"5,114","3,866",52,856,0,"5,614","3,661",78,244,105,"5,523","3,999",76,"1,020",0,"6,183","3,690",97,694,86,"5,737","3,813",62,951,0,"5,582","3,521",131,"5,669","1,638",0,"3,939",58,"1,042",0,"5,737","3,442",208,30,"1,748",0,-21,-34,160,0,-284,100%,0%,38%,1%,30%,0%,18%,0%,2%,0%,4%,1%,3%,2%,66%,2%,15%,0%,100%,NA,NA,NA,NA,NA,69%,1%,15%,0%,100%,NA,NA,NA,NA,NA,65%,1%,0%,5%,100%,NA,NA,NA,NA,NA,68%,1%,17%,0%,100%,NA,NA,NA,NA,NA,69%,1%,18%,0%,100%,NA,NA,NA,NA,NA,3%,-1%,3%,0%,0%
811,117911,Non-London,Primary,411,6.3,Low,"3,962",210,"4,172","1,854",153,878,250,270,297,73,71,175,45,86,177,"4,327","2,549",65,179,51,"3,566","2,773",119,321,71,"4,137","2,681",69,209,54,"3,826","2,853",122,253,72,"4,421","2,770",33,216,51,"4,072","2,911",105,337,67,"4,493","2,895",76,235,37,"4,232","2,976",114,"4,355",897,37,"2,732",153,270,71,"4,327","3,054",115,180,878,71,183,88,91,20,761,95%,5%,43%,4%,20%,6%,6%,7%,2%,2%,4%,1%,2%,4%,71%,2%,5%,1%,100%,NA,NA,NA,NA,NA,70%,2%,5%,1%,100%,NA,NA,NA,NA,NA,68%,1%,5%,4%,100%,NA,NA,NA,NA,NA,68%,2%,6%,1%,100%,NA,NA,NA,NA,NA,63%,4%,6%,2%,100%,NA,NA,NA,NA,NA,-8%,2%,1%,1%,0%
811,117912,Non-London,Primary,237,10.7,Low,"4,775",84,"4,859","2,258",75,"1,080",228,276,267,209,60,113,37,44,131,"4,778","2,496",59,211,56,"3,577","2,773",119,321,71,"4,137","2,711",58,219,53,"3,793","2,853",122,253,72,"4,421","3,085",65,245,53,"4,482","2,911",105,337,67,"4,493","3,135",138,258,38,"4,564","2,976",114,"4,322","1,074",38,"3,338",75,276,60,"4,778","3,054",115,110,"1,080",60,842,16,65,4,"1,201",98%,2%,47%,2%,23%,5%,6%,6%,4%,1%,2%,1%,1%,3%,70%,2%,6%,2%,100%,NA,NA,NA,NA,NA,71%,2%,6%,1%,100%,NA,NA,NA,NA,NA,69%,1%,6%,2%,100%,NA,NA,NA,NA,NA,69%,3%,6%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,0%,0%,0%,-1%,0%
811,117916,Non-London,Primary,133,16.5,Low,"5,260",135,"5,395","2,493",37,911,268,411,410,186,62,172,111,90,162,"5,313","2,659",119,329,66,"4,104","2,773",119,321,71,"4,137","2,948",47,391,71,"4,671","2,853",122,253,72,"4,421","2,898",33,386,67,"4,634","2,911",105,337,67,"4,493","3,146",-8,385,53,"4,894","2,976",114,"5,003",895,53,"3,404",37,411,62,"5,313","3,054",115,63,911,62,745,-82,82,-4,"1,209",97%,3%,47%,1%,17%,5%,8%,8%,3%,1%,3%,2%,2%,3%,65%,3%,8%,2%,100%,NA,NA,NA,NA,NA,63%,1%,8%,2%,100%,NA,NA,NA,NA,NA,62%,1%,8%,2%,100%,NA,NA,NA,NA,NA,64%,0%,8%,1%,100%,NA,NA,NA,NA,NA,64%,1%,8%,1%,100%,NA,NA,NA,NA,NA,-1%,-2%,0%,-1%,0%
811,117935,Non-London,Primary,530,9,Low,"3,722",68,"3,790","1,737",111,784,279,246,85,216,46,156,89,103,93,"3,943","2,411",107,224,63,"3,740","2,773",119,321,71,"4,137","2,328",115,212,57,"3,594","2,853",122,253,72,"4,421","2,367",125,208,53,"3,692","2,911",105,337,67,"4,493","2,279",126,232,42,"3,617","2,976",114,"3,665",732,42,"2,521",111,246,46,"3,943","3,054",115,75,784,46,110,4,22,-17,203,98%,2%,44%,3%,20%,7%,6%,2%,5%,1%,4%,2%,3%,2%,64%,3%,6%,2%,100%,NA,NA,NA,NA,NA,65%,3%,6%,2%,100%,NA,NA,NA,NA,NA,64%,3%,3%,4%,100%,NA,NA,NA,NA,NA,63%,3%,6%,1%,100%,NA,NA,NA,NA,NA,64%,3%,6%,1%,100%,NA,NA,NA,NA,NA,0%,0%,0%,-1%,0%
811,117936,Non-London,Primary,470,23.1,Medium,"4,543",190,"4,733","1,824",101,"1,219",231,272,261,220,72,244,129,61,124,"4,758","3,006",90,297,58,"4,347","3,225",132,326,70,"4,746","2,961",80,255,62,"4,227","3,162",113,289,77,"4,729","2,964",91,279,53,"4,491","3,181",132,369,69,"4,930","2,857",89,246,32,"4,318","3,176",126,"4,526","1,173",32,"3,042",101,272,72,"4,758","3,252",173,189,"1,219",72,36,11,-25,14,411,96%,4%,38%,2%,26%,5%,6%,5%,5%,2%,5%,3%,1%,3%,69%,2%,7%,1%,100%,NA,NA,NA,NA,NA,70%,2%,6%,1%,100%,NA,NA,NA,NA,NA,66%,2%,5%,3%,100%,NA,NA,NA,NA,NA,66%,2%,6%,1%,100%,NA,NA,NA,NA,NA,64%,2%,6%,2%,100%,NA,NA,NA,NA,NA,-5%,0%,-1%,1%,0%
811,117937,Non-London,Primary,269,28.8,Medium,"4,864",40,"4,905","2,224",32,"1,285",311,298,167,176,58,122,89,65,111,"4,939","3,770",59,317,67,"5,210","3,225",132,326,70,"4,746","3,682",-23,365,74,"5,150","3,162",113,289,77,"4,729","3,619",69,328,58,"5,269","3,181",132,369,69,"4,930","3,342",56,302,50,"4,785","3,176",126,"4,778","1,162",50,"3,510",32,298,58,"4,939","3,252",173,38,"1,285",58,-260,-27,-19,-9,-271,99%,1%,45%,1%,26%,6%,6%,3%,4%,1%,2%,2%,1%,2%,72%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,0%,7%,1%,100%,NA,NA,NA,NA,NA,69%,1%,3%,3%,100%,NA,NA,NA,NA,NA,70%,1%,6%,1%,100%,NA,NA,NA,NA,NA,71%,1%,6%,1%,100%,NA,NA,NA,NA,NA,-1%,0%,0%,0%,0%
811,117939,Non-London,Primary,40,5,Low,"7,967",115,"8,082","3,365",456,"1,066",754,925,191,296,171,211,88,384,322,"8,229","4,367",182,639,192,"7,123","2,773",119,321,71,"4,137","4,380",285,767,152,"7,636","2,853",122,253,72,"4,421","3,794",849,925,179,"8,107","2,911",105,337,67,"4,493","3,776",871,897,151,"8,049","2,976",114,"7,944",980,151,"4,431",456,925,171,"8,229","3,054",115,180,"1,066",171,64,274,286,-21,"1,106",99%,1%,41%,6%,13%,9%,11%,2%,4%,2%,3%,1%,5%,4%,61%,3%,9%,3%,100%,NA,NA,NA,NA,NA,57%,4%,10%,2%,100%,NA,NA,NA,NA,NA,46%,10%,4%,3%,100%,NA,NA,NA,NA,NA,47%,11%,11%,2%,100%,NA,NA,NA,NA,NA,54%,6%,11%,2%,100%,NA,NA,NA,NA,NA,-7%,3%,2%,-1%,0%
811,117940,Non-London,Primary,112,7.1,Low,"5,268",266,"5,534","2,624",61,"1,085",250,407,155,398,62,162,94,89,155,"5,540","3,257",40,461,74,"4,903","2,773",119,321,71,"4,137",SUPP,97,468,75,"5,587","2,853",122,253,72,"4,421","3,659",92,453,71,"5,573","2,911",105,337,67,"4,493","3,700",101,475,57,"5,612","2,976",114,"5,510","1,028",57,"3,708",61,407,62,"5,540","3,054",115,337,"1,085",62,451,21,-54,-12,637,95%,5%,47%,1%,20%,5%,7%,3%,7%,1%,3%,2%,2%,3%,SUPP,1%,9%,2%,100%,NA,NA,NA,NA,NA,SUPP,2%,8%,1%,100%,NA,NA,NA,NA,NA,65%,2%,3%,2%,100%,NA,NA,NA,NA,NA,66%,2%,8%,1%,100%,NA,NA,NA,NA,NA,67%,1%,7%,1%,100%,NA,NA,NA,NA,NA,NA,0%,-2%,-1%,0%
